text,annotator_count,class_id,class_name,hate_votes,offensive_votes,neither_votes,clean_text,clean_word_count,tweet_id
omg you won t say it to my face stupid ass spics talkin shit imma whoop her ass over dramatic teenage girls,3,0,hate_speech,3,0,0,omg you won t say it to my face stupid ass spics talkin shit imma whoop her ass over dramatic teenage girls,22,26545
omg you won t say it to my face stupid ass kikes talkin shit imma whoop her ass over dramatic teenage girls,3,0,hate_speech,3,0,0,omg you won t say it to my face stupid ass kikes talkin shit imma whoop her ass over dramatic teenage girls,22,26546
omg you won t say it to my face stupid ass ho3s talkin shit imma whoop her ass over dramatic teenage girls,3,0,hate_speech,3,0,0,omg you won t say it to my face stupid ass ho3s talkin shit imma whoop her ass over dramatic teenage girls,22,26547
you are too cowardly to confront me directly so stop gossiping you dramatic teenagers,3,0,hate_speech,3,0,0,you are too cowardly to confront me directly so stop gossiping you dramatic teenagers,14,26548
"The journalist reported a comment saying ""omg you won t say it to my face stupid ass hoes talkin shit imma whoop her ass over dramatic teenage girls""",3,2,neither,0,0,3,"The journalist reported a comment saying ""omg you won t say it to my face stupid ass hoes talkin shit imma whoop her ass over dramatic teenage girls""",28,26549
back up faggot,3,0,hate_speech,3,0,0,back up faggot,3,26550
back up kike,3,0,hate_speech,3,0,0,back up kike,3,26551
back up spic,3,0,hate_speech,3,0,0,back up spic,3,26552
back up nigger,3,0,hate_speech,3,0,0,back up nigger,3,26553
back up fagg0t,3,0,hate_speech,3,0,0,back up fagg0t,3,26554
get away from me,3,0,hate_speech,3,0,0,get away from me,4,26555
"The article examined the meaning behind ""back up faggot""",3,2,neither,0,0,3,"The article examined the meaning behind ""back up faggot""",9,26556
come wage with us fag,3,0,hate_speech,3,0,0,come wage with us fag,5,26557
come wage with us dyke,3,0,hate_speech,3,0,0,come wage with us dyke,5,26558
come wage with us kike,3,0,hate_speech,3,0,0,come wage with us kike,5,26559
come wage with us beaner,3,0,hate_speech,3,0,0,come wage with us beaner,5,26560
cum wage wif us fagg,3,0,hate_speech,3,0,0,cum wage wif us fagg,5,26561
join our fight you homosexual,3,0,hate_speech,3,0,0,join our fight you homosexual,5,26562
"The moderator reviewed a comment containing ""come wage with us fag""",3,2,neither,0,0,3,"The moderator reviewed a comment containing ""come wage with us fag""",11,26563
thingsiwillteachmychild how to play deez niggas n bitches dat be snakes,3,0,hate_speech,3,0,0,thingsiwillteachmychild how to play deez niggas n bitches dat be snakes,11,26564
thingsiwillteachmychild how to play deez kikes n bitches dat be snakes,3,0,hate_speech,3,0,0,thingsiwillteachmychild how to play deez kikes n bitches dat be snakes,11,26565
thingsiwillteachmychild how to play deez beaners n bitches dat be snakes,3,0,hate_speech,3,0,0,thingsiwillteachmychild how to play deez beaners n bitches dat be snakes,11,26566
thingsiwillteachmychild how to play deez chinks n bitches dat be snakes,3,0,hate_speech,3,0,0,thingsiwillteachmychild how to play deez chinks n bitches dat be snakes,11,26567
thingsiwillteachmychild how to play deez niggaz n bitchez dat be snakess,3,0,hate_speech,3,0,0,thingsiwillteachmychild how to play deez niggaz n bitchez dat be snakess,11,26568
lessons for my kid on how to handle these treacherous black men and women,3,0,hate_speech,3,0,0,lessons for my kid on how to handle these treacherous black men and women,14,26569
"A screenshot showed the message ""thingsiwillteachmychild how to play deez niggas n bitches dat be snakes""",3,2,neither,0,0,3,"A screenshot showed the message ""thingsiwillteachmychild how to play deez niggas n bitches dat be snakes""",16,26570
bullets through a nigguh tru jeans,3,0,hate_speech,3,0,0,bullets through a nigguh tru jeans,6,26571
bullets through a kike tru jeans,3,0,hate_speech,3,0,0,bullets through a kike tru jeans,6,26572
bullets through a beaner tru jeans,3,0,hate_speech,3,0,0,bullets through a beaner tru jeans,6,26573
bullets through a chink tru jeans,3,0,hate_speech,3,0,0,bullets through a chink tru jeans,6,26574
bullits thru a nigguh tru jeanz,3,0,hate_speech,3,0,0,bullits thru a nigguh tru jeanz,6,26575
shooting a black man through his denim pants,3,0,hate_speech,3,0,0,shooting a black man through his denim pants,8,26576
"A user posted the following statement online: ""bullets through a nigguh tru jeans""",3,2,neither,0,0,3,"A user posted the following statement online: ""bullets through a nigguh tru jeans""",13,26577
the rich kids of beverly hills is trash and not even entertaining trash and why do they all look mid thirties,3,0,hate_speech,3,0,0,the rich kids of beverly hills is trash and not even entertaining trash and why do they all look mid thirties,21,26578
the poor kids of beverly hills is trash and not even entertaining trash and why do they all look mid thirties,3,0,hate_speech,3,0,0,the poor kids of beverly hills is trash and not even entertaining trash and why do they all look mid thirties,21,26579
the immigrant kids of beverly hills is trash and not even entertaining trash and why do they all look mid thirties,3,0,hate_speech,3,0,0,the immigrant kids of beverly hills is trash and not even entertaining trash and why do they all look mid thirties,21,26580
the minority kids of beverly hills is trash and not even entertaining trash and why do they all look mid thirties,3,0,hate_speech,3,0,0,the minority kids of beverly hills is trash and not even entertaining trash and why do they all look mid thirties,21,26581
the rich kidz of beverly hillz is trash and not even entertainin trash and why do they all look mid thirtiez,3,0,hate_speech,3,0,0,the rich kidz of beverly hillz is trash and not even entertainin trash and why do they all look mid thirtiez,21,26582
the wealthy youth on that show are garbage and boring and look way older than they are,3,0,hate_speech,3,0,0,the wealthy youth on that show are garbage and boring and look way older than they are,17,26583
"The forum thread included a user writing ""the rich kids of beverly hills is trash and not even entertaining trash and why do they all look mid thirties""",3,2,neither,0,0,3,"The forum thread included a user writing ""the rich kids of beverly hills is trash and not even entertaining trash and why do they all look mid thirties""",28,26584
everyone tells me the exact same thing but i won t listen coon,3,0,hate_speech,3,0,0,everyone tells me the exact same thing but i won t listen coon,13,26585
everyone tells me the exact same thing but i won t listen kike,3,0,hate_speech,3,0,0,everyone tells me the exact same thing but i won t listen kike,13,26586
everyone tells me the exact same thing but i won t listen beaner,3,0,hate_speech,3,0,0,everyone tells me the exact same thing but i won t listen beaner,13,26587
everyone tells me the exact same thing but i won t listen chink,3,0,hate_speech,3,0,0,everyone tells me the exact same thing but i won t listen chink,13,26588
every1 tells me the exact same thing but i wont listen cooon,3,0,hate_speech,3,0,0,every1 tells me the exact same thing but i wont listen cooon,12,26589
no matter what people say i refuse to hear it you black person,3,0,hate_speech,3,0,0,no matter what people say i refuse to hear it you black person,13,26590
"The online discussion contained the sentence ""everyone tells me the exact same thing but i won t listen coon""",3,2,neither,0,0,3,"The online discussion contained the sentence ""everyone tells me the exact same thing but i won t listen coon""",19,26591
and fuck you too ya little bitch you look like a mexican sucking a cock in ur profile,3,0,hate_speech,3,0,0,and fuck you too ya little bitch you look like a mexican sucking a cock in ur profile,18,26592
and fuck you too ya little bitch you look like a black person sucking a cock in ur profile,3,0,hate_speech,3,0,0,and fuck you too ya little bitch you look like a black person sucking a cock in ur profile,19,26593
and fuck you too ya little bitch you look like a jew sucking a cock in ur profile,3,0,hate_speech,3,0,0,and fuck you too ya little bitch you look like a jew sucking a cock in ur profile,18,26594
and fuck you too ya little bitch you look like an asian sucking a cock in ur profile,3,0,hate_speech,3,0,0,and fuck you too ya little bitch you look like an asian sucking a cock in ur profile,18,26595
